,datetime,water_level,station,24hr
68024,2022-04-20,11.12,Macabud,0.0
68025,2022-04-20,11.12,Mandaluyong,0.0
68026,2022-04-20,11.12,Marikina (Youth Camp),0.0
68027,2022-04-20,11.12,Mt. Aries,0.0
68028,2022-04-20,11.12,Mt. Campana,0.0
68029,2022-04-20,11.12,Mt. Oro,0.0
68030,2022-04-20,11.12,Nangka,0.0
68031,2022-04-20,11.12,Napindan,0.0
68032,2022-04-20,11.12,Pacweld,0.0
68033,2022-04-20,11.12,Pasig City Hall,0.0
68034,2022-04-20,11.12,Pintong Bukawe,0.0
68035,2022-04-20,11.12,Port Area Synop,0.0
68036,2022-04-20,11.12,San Mateo-2,0.0
68037,2022-04-20,11.12,San Pedro 9 Chapel,0.0
68038,2022-04-20,11.12,Science Garden,0.0
68039,2022-04-20,11.12,Sitio Wawa,0.0
68040,2022-04-20,11.12,Taytay,0.0
68041,2022-04-20,11.12,Valenzuela NHS,0.0
68640,2022-04-21,11.1,Airport (PAGASA),0.0
68641,2022-04-21,11.1,Antipolo,0.0
68642,2022-04-21,11.1,Bagong Nayon,0.0
68643,2022-04-21,11.1,Boso Boso,0.0
68644,2022-04-21,11.1,Calawis,0.0
68645,2022-04-21,11.1,Guadanoville,0.0
68646,2022-04-21,11.1,Ko-Phil IT Center,0.0
68647,2022-04-21,11.1,La Mesa Dam,0.0
68648,2022-04-21,11.1,Macabud,0.0
68649,2022-04-21,11.1,Mandaluyong,0.0
68650,2022-04-21,11.1,Marikina (Youth Camp),0.0
68651,2022-04-21,11.1,Mt. Aries,0.0
68652,2022-04-21,11.1,Mt. Campana,0.0
68653,2022-04-21,11.1,Mt. Oro,0.0
68654,2022-04-21,11.1,Nangka,0.0
68655,2022-04-21,11.1,Napindan,0.0
68656,2022-04-21,11.1,Pacweld,0.0
68657,2022-04-21,11.1,Pasig City Hall,0.0
68658,2022-04-21,11.1,Pintong Bukawe,0.0
68659,2022-04-21,11.1,Port Area Synop,0.0
68660,2022-04-21,11.1,San Mateo-2,0.5
68661,2022-04-21,11.1,San Pedro 9 Chapel,0.0
68662,2022-04-21,11.1,Science Garden,0.0
68663,2022-04-21,11.1,Sitio Wawa,0.0
68664,2022-04-21,11.1,Taytay,0.0
68665,2022-04-21,11.1,Valenzuela NHS,0.0
69264,2022-04-22,11.27,Airport (PAGASA),0.0
69265,2022-04-22,11.27,Antipolo,0.0
69266,2022-04-22,11.27,Bagong Nayon,0.0
69267,2022-04-22,11.27,Boso Boso,0.0
69268,2022-04-22,11.27,Calawis,0.0
69269,2022-04-22,11.27,Guadanoville,34.5
69270,2022-04-22,11.27,Ko-Phil IT Center,0.0
69271,2022-04-22,11.27,La Mesa Dam,30.0
69272,2022-04-22,11.27,Macabud,39.0
69273,2022-04-22,11.27,Mandaluyong,0.0
69274,2022-04-22,11.27,Marikina (Youth Camp),0.0
69275,2022-04-22,11.27,Mt. Aries,0.0
69276,2022-04-22,11.27,Mt. Campana,0.0
69277,2022-04-22,11.27,Mt. Oro,0.0
69278,2022-04-22,11.27,Nangka,0.0
69279,2022-04-22,11.27,Napindan,0.0
69280,2022-04-22,11.27,Pacweld,15.0
69281,2022-04-22,11.27,Pasig City Hall,0.0
69282,2022-04-22,11.27,Pintong Bukawe,0.0
69283,2022-04-22,11.27,Port Area Synop,0.0
69284,2022-04-22,11.27,San Mateo-2,0.0
69285,2022-04-22,11.27,San Pedro 9 Chapel,47.0
69286,2022-04-22,11.27,Science Garden,0.0
69287,2022-04-22,11.27,Sitio Wawa,0.0
69288,2022-04-22,11.27,Taytay,0.0
69289,2022-04-22,11.27,Valenzuela NHS,0.0
69888,2022-04-23,11.13,Airport (PAGASA),0.0
69889,2022-04-23,11.13,Antipolo,0.0
69890,2022-04-23,11.13,Bagong Nayon,0.0
69891,2022-04-23,11.13,Boso Boso,0.0
69892,2022-04-23,11.13,Calawis,0.0
69893,2022-04-23,11.13,Guadanoville,12.0
69894,2022-04-23,11.13,Ko-Phil IT Center,0.0
69895,2022-04-23,11.13,La Mesa Dam,0.0
69896,2022-04-23,11.13,Macabud,7.0
69897,2022-04-23,11.13,Mandaluyong,0.0
69898,2022-04-23,11.13,Marikina (Youth Camp),0.0
69899,2022-04-23,11.13,Mt. Aries,0.0
69900,2022-04-23,11.13,Mt. Campana,0.0
69901,2022-04-23,11.13,Mt. Oro,0.0
69902,2022-04-23,11.13,Nangka,0.0
69903,2022-04-23,11.13,Napindan,0.0
69904,2022-04-23,11.13,Pacweld,0.5
69905,2022-04-23,11.13,Pasig City Hall,0.0
69906,2022-04-23,11.13,Pintong Bukawe,0.0
69907,2022-04-23,11.13,Port Area Synop,0.0
69908,2022-04-23,11.13,San Mateo-2,0.0
69909,2022-04-23,11.13,San Pedro 9 Chapel,1.0
69910,2022-04-23,11.13,Science Garden,0.0
69911,2022-04-23,11.13,Sitio Wawa,0.0
69912,2022-04-23,11.13,Taytay,0.0
69913,2022-04-23,11.13,Valenzuela NHS,0.0
70512,2022-04-24,11.14,Airport (PAGASA),0.0
70513,2022-04-24,11.14,Antipolo,0.0
70514,2022-04-24,11.14,Bagong Nayon,0.0
70515,2022-04-24,11.14,Boso Boso,0.0
70516,2022-04-24,11.14,Calawis,0.0
70517,2022-04-24,11.14,Guadanoville,0.0
70518,2022-04-24,11.14,Ko-Phil IT Center,0.0
70519,2022-04-24,11.14,La Mesa Dam,0.0
70520,2022-04-24,11.14,Macabud,0.0
70521,2022-04-24,11.14,Mandaluyong,0.0
70522,2022-04-24,11.14,Marikina (Youth Camp),0.0
70523,2022-04-24,11.14,Mt. Aries,0.0
70524,2022-04-24,11.14,Mt. Campana,0.0
70525,2022-04-24,11.14,Mt. Oro,0.0
70526,2022-04-24,11.14,Nangka,0.0
70527,2022-04-24,11.14,Napindan,0.0
70528,2022-04-24,11.14,Pacweld,0.0
70529,2022-04-24,11.14,Pasig City Hall,0.0
70530,2022-04-24,11.14,Pintong Bukawe,0.0
70531,2022-04-24,11.14,Port Area Synop,0.0
70532,2022-04-24,11.14,San Mateo-2,0.0
70533,2022-04-24,11.14,San Pedro 9 Chapel,0.0
70534,2022-04-24,11.14,Science Garden,0.0
70535,2022-04-24,11.14,Sitio Wawa,0.0
70536,2022-04-24,11.14,Taytay,0.0
70537,2022-04-24,11.14,Valenzuela NHS,0.0
71136,2022-04-25,11.17,Airport (PAGASA),0.0
71137,2022-04-25,11.17,Antipolo,0.0
71138,2022-04-25,11.17,Bagong Nayon,0.0
71139,2022-04-25,11.17,Boso Boso,0.0
71140,2022-04-25,11.17,Calawis,0.0
71141,2022-04-25,11.17,Guadanoville,1.0
71142,2022-04-25,11.17,Ko-Phil IT Center,0.0
71143,2022-04-25,11.17,La Mesa Dam,0.0
71144,2022-04-25,11.17,Macabud,0.0
71145,2022-04-25,11.17,Mandaluyong,0.0
71146,2022-04-25,11.17,Marikina (Youth Camp),0.0
71147,2022-04-25,11.17,Mt. Aries,0.0
71148,2022-04-25,11.17,Mt. Campana,0.0
71149,2022-04-25,11.17,Mt. Oro,0.0
71150,2022-04-25,11.17,Nangka,0.0
71151,2022-04-25,11.17,Napindan,0.0
71152,2022-04-25,11.17,Pacweld,0.0
71153,2022-04-25,11.17,Pasig City Hall,0.0
71154,2022-04-25,11.17,Pintong Bukawe,0.0
71155,2022-04-25,11.17,Port Area Synop,0.0
71156,2022-04-25,11.17,San Mateo-2,0.0
71157,2022-04-25,11.17,San Pedro 9 Chapel,0.0
71158,2022-04-25,11.17,Science Garden,0.0
71159,2022-04-25,11.17,Sitio Wawa,0.0
71160,2022-04-25,11.17,Taytay,0.0
71161,2022-04-25,11.17,Valenzuela NHS,0.0
71760,2022-04-26,11.19,Airport (PAGASA),0.0
71761,2022-04-26,11.19,Antipolo,0.5
71762,2022-04-26,11.19,Bagong Nayon,0.0
71763,2022-04-26,11.19,Boso Boso,1.0
71764,2022-04-26,11.19,Calawis,2.0
71765,2022-04-26,11.19,Guadanoville,2.0
71766,2022-04-26,11.19,Ko-Phil IT Center,0.0
71767,2022-04-26,11.19,La Mesa Dam,0.0
71768,2022-04-26,11.19,Macabud,6.0
71769,2022-04-26,11.19,Mandaluyong,0.0
71770,2022-04-26,11.19,Marikina (Youth Camp),0.0
71771,2022-04-26,11.19,Mt. Aries,1.0
71772,2022-04-26,11.19,Mt. Campana,5.0
71773,2022-04-26,11.19,Mt. Oro,5.0
71774,2022-04-26,11.19,Nangka,0.0
71775,2022-04-26,11.19,Napindan,0.0
71776,2022-04-26,11.19,Pacweld,0.0
71777,2022-04-26,11.19,Pasig City Hall,0.0
71778,2022-04-26,11.19,Pintong Bukawe,0.0
71779,2022-04-26,11.19,Port Area Synop,0.0
71780,2022-04-26,11.19,San Mateo-2,0.0
71781,2022-04-26,11.19,San Pedro 9 Chapel,0.0
71782,2022-04-26,11.19,Science Garden,0.0
71783,2022-04-26,11.19,Sitio Wawa,4.0
71784,2022-04-26,11.19,Taytay,0.0
71785,2022-04-26,11.19,Valenzuela NHS,0.0
72384,2022-04-27,11.2,Airport (PAGASA),0.0
72385,2022-04-27,11.2,Antipolo,0.0
72386,2022-04-27,11.2,Bagong Nayon,0.5
72387,2022-04-27,11.2,Boso Boso,0.0
72388,2022-04-27,11.2,Calawis,0.0
72389,2022-04-27,11.2,Guadanoville,0.0
72390,2022-04-27,11.2,Ko-Phil IT Center,0.0
72391,2022-04-27,11.2,La Mesa Dam,1.5
72392,2022-04-27,11.2,Macabud,0.0
72393,2022-04-27,11.2,Mandaluyong,0.5
72394,2022-04-27,11.2,Marikina (Youth Camp),2.5
72395,2022-04-27,11.2,Mt. Aries,0.0
72396,2022-04-27,11.2,Mt. Campana,0.0
72397,2022-04-27,11.2,Mt. Oro,0.0
72398,2022-04-27,11.2,Nangka,0.0
72399,2022-04-27,11.2,Napindan,0.0
72400,2022-04-27,11.2,Pacweld,12.0
72401,2022-04-27,11.2,Pasig City Hall,0.0
72402,2022-04-27,11.2,Pintong Bukawe,10.0
72403,2022-04-27,11.2,Port Area Synop,4.5
72404,2022-04-27,11.2,San Mateo-2,0.0
72405,2022-04-27,11.2,San Pedro 9 Chapel,16.0
72406,2022-04-27,11.2,Science Garden,0.0
72407,2022-04-27,11.2,Sitio Wawa,5.5
72408,2022-04-27,11.2,Taytay,0.0
72409,2022-04-27,11.2,Valenzuela NHS,0.0
73008,2022-04-28,11.22,Airport (PAGASA),0.0
73009,2022-04-28,11.22,Antipolo,0.0
73010,2022-04-28,11.22,Bagong Nayon,0.0
73011,2022-04-28,11.22,Boso Boso,0.0
73012,2022-04-28,11.22,Calawis,0.0
73013,2022-04-28,11.22,Guadanoville,0.0
73014,2022-04-28,11.22,Ko-Phil IT Center,0.0
73015,2022-04-28,11.22,La Mesa Dam,0.0
73016,2022-04-28,11.22,Macabud,0.0
73017,2022-04-28,11.22,Mandaluyong,0.0
73018,2022-04-28,11.22,Marikina (Youth Camp),0.0
73019,2022-04-28,11.22,Mt. Aries,0.0
73020,2022-04-28,11.22,Mt. Campana,1.0
73021,2022-04-28,11.22,Mt. Oro,0.0
73022,2022-04-28,11.22,Nangka,0.0
73023,2022-04-28,11.22,Napindan,0.0
73024,2022-04-28,11.22,Pacweld,0.0
73025,2022-04-28,11.22,Pasig City Hall,0.0
73026,2022-04-28,11.22,Pintong Bukawe,0.0
73027,2022-04-28,11.22,Port Area Synop,1.0
73028,2022-04-28,11.22,San Mateo-2,0.0
73029,2022-04-28,11.22,San Pedro 9 Chapel,0.0
73030,2022-04-28,11.22,Science Garden,0.0
73031,2022-04-28,11.22,Sitio Wawa,0.0
73032,2022-04-28,11.22,Taytay,0.0
73033,2022-04-28,11.22,Valenzuela NHS,0.0
73632,2022-04-29,11.21,Airport (PAGASA),4.0
73633,2022-04-29,11.21,Antipolo,12.5
73634,2022-04-29,11.21,Bagong Nayon,5.5
73635,2022-04-29,11.21,Boso Boso,9.0
73636,2022-04-29,11.21,Calawis,11.0
73637,2022-04-29,11.21,Guadanoville,0.0
73638,2022-04-29,11.21,Ko-Phil IT Center,0.0
73639,2022-04-29,11.21,La Mesa Dam,3.5
73640,2022-04-29,11.21,Macabud,0.0
73641,2022-04-29,11.21,Mandaluyong,3.5
73642,2022-04-29,11.21,Marikina (Youth Camp),2.0
73643,2022-04-29,11.21,Mt. Aries,4.0
73644,2022-04-29,11.21,Mt. Campana,12.0
73645,2022-04-29,11.21,Mt. Oro,0.0
73646,2022-04-29,11.21,Nangka,1.0
73647,2022-04-29,11.21,Napindan,1.0
73648,2022-04-29,11.21,Pacweld,0.0
73649,2022-04-29,11.21,Pasig City Hall,2.0
73650,2022-04-29,11.21,Pintong Bukawe,0.0
73651,2022-04-29,11.21,Port Area Synop,2.5
73652,2022-04-29,11.21,San Mateo-2,0.0
73653,2022-04-29,11.21,San Pedro 9 Chapel,1.5
73654,2022-04-29,11.21,Science Garden,1.0
73655,2022-04-29,11.21,Sitio Wawa,1.0
73656,2022-04-29,11.21,Taytay,2.0
73657,2022-04-29,11.21,Valenzuela NHS,0.0
74256,2022-04-30,11.22,Airport (PAGASA),0.0
74257,2022-04-30,11.22,Antipolo,0.0
74258,2022-04-30,11.22,Bagong Nayon,0.0
74259,2022-04-30,11.22,Boso Boso,0.0
74260,2022-04-30,11.22,Calawis,0.0
74261,2022-04-30,11.22,Guadanoville,5.0
74262,2022-04-30,11.22,Ko-Phil IT Center,0.0
74263,2022-04-30,11.22,La Mesa Dam,0.0
74264,2022-04-30,11.22,Macabud,6.0
74265,2022-04-30,11.22,Mandaluyong,0.0
74266,2022-04-30,11.22,Marikina (Youth Camp),0.0
74267,2022-04-30,11.22,Mt. Aries,0.0
74268,2022-04-30,11.22,Mt. Campana,0.0
74269,2022-04-30,11.22,Mt. Oro,0.0
74270,2022-04-30,11.22,Nangka,0.0
74271,2022-04-30,11.22,Napindan,0.0
74272,2022-04-30,11.22,Pacweld,0.5
74273,2022-04-30,11.22,Pasig City Hall,0.5
74274,2022-04-30,11.22,Pintong Bukawe,0.0
74275,2022-04-30,11.22,Port Area Synop,0.0
74276,2022-04-30,11.22,San Mateo-2,0.0
74277,2022-04-30,11.22,San Pedro 9 Chapel,0.0
74278,2022-04-30,11.22,Science Garden,0.0
74279,2022-04-30,11.22,Sitio Wawa,0.5
74280,2022-04-30,11.22,Taytay,1.5
74281,2022-04-30,11.22,Valenzuela NHS,0.0
74880,2022-05-01,11.2,Airport (PAGASA),0.0
74881,2022-05-01,11.2,Antipolo,0.0
74882,2022-05-01,11.2,Bagong Nayon,0.0
74883,2022-05-01,11.2,Boso Boso,0.0
74884,2022-05-01,11.2,Calawis,0.0
74885,2022-05-01,11.2,Guadanoville,0.0
74886,2022-05-01,11.2,Ko-Phil IT Center,0.0
74887,2022-05-01,11.2,La Mesa Dam,0.0
74888,2022-05-01,11.2,Macabud,0.0
74889,2022-05-01,11.2,Mandaluyong,0.0
74890,2022-05-01,11.2,Marikina (Youth Camp),0.0
74891,2022-05-01,11.2,Mt. Aries,0.0
74892,2022-05-01,11.2,Mt. Campana,0.0
74893,2022-05-01,11.2,Mt. Oro,0.0
74894,2022-05-01,11.2,Nangka,0.0
74895,2022-05-01,11.2,Napindan,0.0
74896,2022-05-01,11.2,Pacweld,0.0
74897,2022-05-01,11.2,Pasig City Hall,0.0
74898,2022-05-01,11.2,Pintong Bukawe,0.0
74899,2022-05-01,11.2,Port Area Synop,0.0
74900,2022-05-01,11.2,San Mateo-2,0.5
74901,2022-05-01,11.2,San Pedro 9 Chapel,0.0
74902,2022-05-01,11.2,Science Garden,0.0
74903,2022-05-01,11.2,Sitio Wawa,0.0
74904,2022-05-01,11.2,Taytay,0.0
74905,2022-05-01,11.2,Valenzuela NHS,1.5
75504,2022-05-02,11.16,Airport (PAGASA),0.0
75505,2022-05-02,11.16,Antipolo,0.0
75506,2022-05-02,11.16,Bagong Nayon,0.0
75507,2022-05-02,11.16,Boso Boso,0.0
75508,2022-05-02,11.16,Calawis,0.0
75509,2022-05-02,11.16,Guadanoville,0.0
75510,2022-05-02,11.16,Ko-Phil IT Center,0.0
75511,2022-05-02,11.16,La Mesa Dam,0.0
75512,2022-05-02,11.16,Macabud,0.0
75513,2022-05-02,11.16,Mandaluyong,0.0
75514,2022-05-02,11.16,Marikina (Youth Camp),0.0
75515,2022-05-02,11.16,Mt. Aries,0.0
75516,2022-05-02,11.16,Mt. Campana,0.0
75517,2022-05-02,11.16,Mt. Oro,0.0
75518,2022-05-02,11.16,Nangka,0.0
75519,2022-05-02,11.16,Napindan,0.0
75520,2022-05-02,11.16,Pacweld,0.0
75521,2022-05-02,11.16,Pasig City Hall,0.0
75522,2022-05-02,11.16,Pintong Bukawe,0.0
75523,2022-05-02,11.16,Port Area Synop,0.0
75524,2022-05-02,11.16,San Mateo-2,0.0
75525,2022-05-02,11.16,San Pedro 9 Chapel,0.0
75526,2022-05-02,11.16,Science Garden,0.0
75527,2022-05-02,11.16,Sitio Wawa,0.0
75528,2022-05-02,11.16,Taytay,0.0
75529,2022-05-02,11.16,Valenzuela NHS,0.0
76128,2022-05-03,11.11,Airport (PAGASA),0.0
76129,2022-05-03,11.11,Antipolo,0.0
76130,2022-05-03,11.11,Bagong Nayon,0.0
76131,2022-05-03,11.11,Boso Boso,0.0
76132,2022-05-03,11.11,Calawis,0.0
76133,2022-05-03,11.11,Guadanoville,0.0
76134,2022-05-03,11.11,Ko-Phil IT Center,0.0
76135,2022-05-03,11.11,La Mesa Dam,0.0
76136,2022-05-03,11.11,Macabud,0.0
76137,2022-05-03,11.11,Mandaluyong,0.0
76138,2022-05-03,11.11,Marikina (Youth Camp),0.0
76139,2022-05-03,11.11,Mt. Aries,0.0
76140,2022-05-03,11.11,Mt. Campana,0.0
76141,2022-05-03,11.11,Mt. Oro,0.0
76142,2022-05-03,11.11,Nangka,0.0
76143,2022-05-03,11.11,Napindan,0.0
76144,2022-05-03,11.11,Pacweld,0.0
76145,2022-05-03,11.11,Pasig City Hall,0.0
76146,2022-05-03,11.11,Pintong Bukawe,0.0
76147,2022-05-03,11.11,Port Area Synop,0.0
76148,2022-05-03,11.11,San Mateo-2,0.0
76149,2022-05-03,11.11,San Pedro 9 Chapel,0.0
76150,2022-05-03,11.11,Science Garden,0.0
76151,2022-05-03,11.11,Sitio Wawa,0.0
76152,2022-05-03,11.11,Taytay,0.0
76153,2022-05-03,11.11,Valenzuela NHS,0.0
76752,2022-05-04,11.06,Airport (PAGASA),0.0
76753,2022-05-04,11.06,Antipolo,0.0
76754,2022-05-04,11.06,Bagong Nayon,0.0
76755,2022-05-04,11.06,Boso Boso,0.0
76756,2022-05-04,11.06,Calawis,0.0
76757,2022-05-04,11.06,Guadanoville,0.0
76758,2022-05-04,11.06,Ko-Phil IT Center,0.0
76759,2022-05-04,11.06,La Mesa Dam,0.0
76760,2022-05-04,11.06,Macabud,0.0
76761,2022-05-04,11.06,Mandaluyong,0.0
76762,2022-05-04,11.06,Marikina (Youth Camp),0.0
76763,2022-05-04,11.06,Mt. Aries,0.0
76764,2022-05-04,11.06,Mt. Campana,0.0
76765,2022-05-04,11.06,Mt. Oro,0.0
76766,2022-05-04,11.06,Nangka,0.0
76767,2022-05-04,11.06,Napindan,0.0
76768,2022-05-04,11.06,Pacweld,0.0
76769,2022-05-04,11.06,Pasig City Hall,0.0
76770,2022-05-04,11.06,Pintong Bukawe,0.0
76771,2022-05-04,11.06,Port Area Synop,0.0
76772,2022-05-04,11.06,San Mateo-2,0.0
76773,2022-05-04,11.06,San Pedro 9 Chapel,0.0
76774,2022-05-04,11.06,Science Garden,0.0
76775,2022-05-04,11.06,Sitio Wawa,0.0
76776,2022-05-04,11.06,Taytay,0.0
76777,2022-05-04,11.06,Valenzuela NHS,0.0
77376,2022-05-05,11.05,Airport (PAGASA),0.0
77377,2022-05-05,11.05,Antipolo,0.0
77378,2022-05-05,11.05,Bagong Nayon,0.0
77379,2022-05-05,11.05,Boso Boso,0.0
77380,2022-05-05,11.05,Calawis,0.0
77381,2022-05-05,11.05,Guadanoville,0.0
77382,2022-05-05,11.05,Ko-Phil IT Center,0.0
77383,2022-05-05,11.05,La Mesa Dam,0.0
77384,2022-05-05,11.05,Macabud,0.0
77385,2022-05-05,11.05,Mandaluyong,0.0
77386,2022-05-05,11.05,Marikina (Youth Camp),0.0
77387,2022-05-05,11.05,Mt. Aries,0.0
77388,2022-05-05,11.05,Mt. Campana,0.0
77389,2022-05-05,11.05,Mt. Oro,0.0
77390,2022-05-05,11.05,Nangka,0.0
77391,2022-05-05,11.05,Napindan,0.0
77392,2022-05-05,11.05,Pacweld,0.0
77393,2022-05-05,11.05,Pasig City Hall,0.0
77394,2022-05-05,11.05,Pintong Bukawe,0.0
77395,2022-05-05,11.05,Port Area Synop,0.0
77396,2022-05-05,11.05,San Mateo-2,0.0
77397,2022-05-05,11.05,San Pedro 9 Chapel,0.0
77398,2022-05-05,11.05,Science Garden,0.0
77399,2022-05-05,11.05,Sitio Wawa,0.0
77400,2022-05-05,11.05,Taytay,0.0
77401,2022-05-05,11.05,Valenzuela NHS,0.0
78000,2022-05-06,11.04,Airport (PAGASA),0.0
78001,2022-05-06,11.04,Antipolo,0.0
78002,2022-05-06,11.04,Bagong Nayon,0.0
78003,2022-05-06,11.04,Boso Boso,0.0
78004,2022-05-06,11.04,Calawis,0.0
78005,2022-05-06,11.04,Guadanoville,0.0
78006,2022-05-06,11.04,Ko-Phil IT Center,0.0
78007,2022-05-06,11.04,La Mesa Dam,0.0
78008,2022-05-06,11.04,Macabud,0.0
78009,2022-05-06,11.04,Mandaluyong,0.0
78010,2022-05-06,11.04,Marikina (Youth Camp),0.0
78011,2022-05-06,11.04,Mt. Aries,0.0
78012,2022-05-06,11.04,Mt. Campana,0.0
78013,2022-05-06,11.04,Mt. Oro,0.0
78014,2022-05-06,11.04,Nangka,0.0
78015,2022-05-06,11.04,Napindan,0.0
78016,2022-05-06,11.04,Pacweld,0.0
78017,2022-05-06,11.04,Pasig City Hall,0.0
78018,2022-05-06,11.04,Pintong Bukawe,0.0
78019,2022-05-06,11.04,Port Area Synop,0.0
78020,2022-05-06,11.04,San Mateo-2,0.0
78021,2022-05-06,11.04,San Pedro 9 Chapel,0.0
78022,2022-05-06,11.04,Science Garden,0.0
78023,2022-05-06,11.04,Sitio Wawa,0.0
78024,2022-05-06,11.04,Taytay,0.0
78025,2022-05-06,11.04,Valenzuela NHS,0.0
78624,2022-05-07,11.15,Airport (PAGASA),0.0
78625,2022-05-07,11.15,Antipolo,0.0
78626,2022-05-07,11.15,Bagong Nayon,0.0
78627,2022-05-07,11.15,Boso Boso,0.0
78628,2022-05-07,11.15,Calawis,0.0
78629,2022-05-07,11.15,Guadanoville,0.0
78630,2022-05-07,11.15,Ko-Phil IT Center,0.0
78631,2022-05-07,11.15,La Mesa Dam,0.0
78632,2022-05-07,11.15,Macabud,0.0
78633,2022-05-07,11.15,Mandaluyong,0.0
78634,2022-05-07,11.15,Marikina (Youth Camp),47.5
78635,2022-05-07,11.15,Mt. Aries,0.0
78636,2022-05-07,11.15,Mt. Campana,0.0
78637,2022-05-07,11.15,Mt. Oro,0.0
78638,2022-05-07,11.15,Nangka,0.0
78639,2022-05-07,11.15,Napindan,0.0
78640,2022-05-07,11.15,Pacweld,0.0
78641,2022-05-07,11.15,Pasig City Hall,0.0
78642,2022-05-07,11.15,Pintong Bukawe,0.0
78643,2022-05-07,11.15,Port Area Synop,0.0
78644,2022-05-07,11.15,San Mateo-2,0.0
78645,2022-05-07,11.15,San Pedro 9 Chapel,0.0
78646,2022-05-07,11.15,Science Garden,0.0
78647,2022-05-07,11.15,Sitio Wawa,0.0
78648,2022-05-07,11.15,Taytay,0.0
78649,2022-05-07,11.15,Valenzuela NHS,0.0
79248,2022-05-08,11.08,Airport (PAGASA),0.0
79249,2022-05-08,11.08,Antipolo,0.0
79250,2022-05-08,11.08,Bagong Nayon,0.0
79251,2022-05-08,11.08,Boso Boso,0.0
79252,2022-05-08,11.08,Calawis,0.0
79253,2022-05-08,11.08,Guadanoville,0.0
79254,2022-05-08,11.08,Ko-Phil IT Center,0.0
79255,2022-05-08,11.08,La Mesa Dam,0.0
79256,2022-05-08,11.08,Macabud,0.0
79257,2022-05-08,11.08,Mandaluyong,0.0
79258,2022-05-08,11.08,Marikina (Youth Camp),0.0
79259,2022-05-08,11.08,Mt. Aries,0.0
79260,2022-05-08,11.08,Mt. Campana,0.0
79261,2022-05-08,11.08,Mt. Oro,0.0
79262,2022-05-08,11.08,Nangka,0.0
79263,2022-05-08,11.08,Napindan,0.0
79264,2022-05-08,11.08,Pacweld,0.0
79265,2022-05-08,11.08,Pasig City Hall,0.0
79266,2022-05-08,11.08,Pintong Bukawe,0.0
79267,2022-05-08,11.08,Port Area Synop,0.0
79268,2022-05-08,11.08,San Mateo-2,0.0
79269,2022-05-08,11.08,San Pedro 9 Chapel,0.0
79270,2022-05-08,11.08,Science Garden,0.0
79271,2022-05-08,11.08,Sitio Wawa,0.0
79272,2022-05-08,11.08,Taytay,0.0
79273,2022-05-08,11.08,Valenzuela NHS,0.0
79872,2022-05-09,11.06,Airport (PAGASA),0.0
79873,2022-05-09,11.06,Antipolo,0.0
79874,2022-05-09,11.06,Bagong Nayon,0.0
79875,2022-05-09,11.06,Boso Boso,0.0
79876,2022-05-09,11.06,Calawis,0.0
79877,2022-05-09,11.06,Guadanoville,0.0
79878,2022-05-09,11.06,Ko-Phil IT Center,0.0
79879,2022-05-09,11.06,La Mesa Dam,0.0
79880,2022-05-09,11.06,Macabud,0.0
79881,2022-05-09,11.06,Mandaluyong,0.0
79882,2022-05-09,11.06,Marikina (Youth Camp),0.0
79883,2022-05-09,11.06,Mt. Aries,0.0
79884,2022-05-09,11.06,Mt. Campana,0.0
79885,2022-05-09,11.06,Mt. Oro,0.0
79886,2022-05-09,11.06,Nangka,0.0
79887,2022-05-09,11.06,Napindan,0.0
79888,2022-05-09,11.06,Pacweld,0.0
79889,2022-05-09,11.06,Pasig City Hall,0.0
79890,2022-05-09,11.06,Pintong Bukawe,0.0
79891,2022-05-09,11.06,Port Area Synop,0.0
79892,2022-05-09,11.06,San Mateo-2,0.0
79893,2022-05-09,11.06,San Pedro 9 Chapel,0.0
79894,2022-05-09,11.06,Science Garden,0.0
79895,2022-05-09,11.06,Sitio Wawa,0.0
79896,2022-05-09,11.06,Taytay,0.0
79897,2022-05-09,11.06,Valenzuela NHS,0.0
80496,2022-05-10,11.07,Airport (PAGASA),0.0
80497,2022-05-10,11.07,Antipolo,0.0
80498,2022-05-10,11.07,Bagong Nayon,0.0
80499,2022-05-10,11.07,Boso Boso,0.0
80500,2022-05-10,11.07,Calawis,0.0
80501,2022-05-10,11.07,Guadanoville,0.0
80502,2022-05-10,11.07,Ko-Phil IT Center,0.0
80503,2022-05-10,11.07,La Mesa Dam,0.0
80504,2022-05-10,11.07,Macabud,0.0
80505,2022-05-10,11.07,Mandaluyong,0.0
80506,2022-05-10,11.07,Marikina (Youth Camp),0.0
80507,2022-05-10,11.07,Mt. Aries,0.0
80508,2022-05-10,11.07,Mt. Campana,0.0
80509,2022-05-10,11.07,Mt. Oro,0.0
80510,2022-05-10,11.07,Nangka,0.0
80511,2022-05-10,11.07,Napindan,0.0
80512,2022-05-10,11.07,Pacweld,0.0
80513,2022-05-10,11.07,Pasig City Hall,0.0
80514,2022-05-10,11.07,Pintong Bukawe,0.0
80515,2022-05-10,11.07,Port Area Synop,0.0
80516,2022-05-10,11.07,San Mateo-2,0.0
80517,2022-05-10,11.07,San Pedro 9 Chapel,0.0
80518,2022-05-10,11.07,Science Garden,0.0
80519,2022-05-10,11.07,Sitio Wawa,0.0
80520,2022-05-10,11.07,Taytay,0.0
